Seq_id	Size	Description
1	4530125	NZ_CP006758.1
2	4502257	NZ_CP006794.1
3	4639390	CP045640.1
4	4553586	NC_014029.1
5	4636496	NZ_CP033690.1
6	4708493	NZ_CP033699.1
7	4708024	NZ_CP009906.1
8	4501786	NZ_CP009935.1
9	4653728	NC_003143.1
10	4546217	NZ_CP045149.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
4	+	1738147	1742615	4469
4	+	986628	991234	4607
5	+	1977786	1982392	4607
5	+	1972810	1977289	4480
5	+	2728681	2730987	2307
6	+	1367308	1369614	2307
6	+	833771	838377	4607
6	+	828806	833274	4469
7	+	3977690	3979996	2307
7	+	3439220	3443688	4469
7	+	3444185	3448791	4607
8	-	1172456	1167850	4607
9	-	1074174	1069725	4450
9	-	1069228	1064622	4607
9	+	1668607	1670913	2307
10	+	3627738	3632344	4607
10	+	3622764	3627241	4478
--------------------------------------------------------------------------------
Block #14
Seq_id	Strand	Start	End	Length
1	+	3461683	3462784	1102
1	+	3886539	3887640	1102
2	-	3196202	3195101	1102
2	-	2472904	2471803	1102
3	-	1338638	1337537	1102
3	-	582463	581362	1102
4	-	1744111	1742616	1496
4	-	1738146	1737045	1102
4	-	986627	985526	1102
5	-	2728680	2727579	1102
5	-	1972809	1971708	1102
6	-	1367307	1366206	1102
6	-	828805	827704	1102
7	-	3439219	3438118	1102
7	-	3977689	3976588	1102
8	+	1172457	1173558	1102
9	+	1074175	1075276	1102
9	-	1668606	1667505	1102
10	+	2611027	2613128	2102
10	-	3622763	3621662	1102
--------------------------------------------------------------------------------
Block #15
Seq_id	Strand	Start	End	Length
3	+	820417	821490	1074
4	+	1221595	1222668	1074
5	+	2210800	2211873	1074
--------------------------------------------------------------------------------
Block #16
Seq_id	Strand	Start	End	Length
1	-	1660671	1659591	1081
1	+	3322891	3324336	1446
2	-	2882257	2880456	1802
2	-	3335183	3333683	1501
3	-	1478378	1476878	1501
3	-	1023641	1021840	1802
4	+	2533441	2534941	1501
4	-	2881960	2880290	1671
4	-	1426151	1424350	1802
5	-	2414055	2412137	1919
5	-	2867682	2866182	1501
6	-	1740664	1739164	1501
6	-	1540932	1539428	1505
6	-	227652	225983	1670
7	-	4151308	4149804	1505
7	-	4351034	4349534	1501
7	-	2838088	2836419	1670
8	-	3266098	3265098	1001
8	-	904139	903140	1000
8	+	2725279	2726724	1446
8	+	2381961	2383321	1361
9	-	1974697	1973197	1501
9	-	1355315	1352874	2442
10	+	2926169	2927529	1361
10	+	2472998	2474498	1501
--------------------------------------------------------------------------------
Block #17
Seq_id	Strand	Start	End	Length
2	-	2424602	2422766	1837
2	-	2422765	2420964	1802
2	-	2420963	2419118	1846
3	+	476207	478033	1827
3	+	474367	476206	1840
3	+	472549	474366	1818
4	+	876425	878242	1818
4	+	878243	880082	1840
4	+	880083	881909	1827
5	-	1668601	1666784	1818
5	-	1666783	1664963	1821
5	-	1664962	1663117	1846
6	+	4201272	4203089	1818
6	+	4204911	4206756	1846
6	+	4203090	4204910	1821
7	+	2105051	2106852	1802
7	+	2106853	2108698	1846
7	+	2103214	2105050	1837
9	+	1122510	1124327	1818
9	+	1124328	1126167	1840
9	+	1126168	1127994	1827
10	+	3518793	3520613	1821
10	+	3520614	3522440	1827
10	+	3516956	3518792	1837
--------------------------------------------------------------------------------
Block #18
Seq_id	Strand	Start	End	Length
1	+	4350250	4351359	1110
1	+	638221	640321	2101
1	-	3511642	3509913	1730
2	+	558444	560274	1831
2	+	1265405	1266501	1097
3	+	4364665	4365774	1110
3	+	3307120	3308950	1831
4	-	106861	105487	1375
4	+	3714900	3716730	1831
5	-	1378042	1376668	1375
5	+	57868	59698	1831
6	-	3672454	3670624	1831
6	+	4343996	4345467	1472
7	-	1574436	1572606	1831
7	+	2245938	2247409	1472
8	+	190971	192080	1110
8	-	1105820	1104460	1361
9	-	105640	104580	1061
9	+	3664649	3666303	1655
10	-	743496	741666	1831
--------------------------------------------------------------------------------
Block #19
Seq_id	Strand	Start	End	Length
1	-	2360389	2356035	4355
1	-	2362877	2360391	2487
2	+	4191171	4195527	4357
2	+	4188684	4191170	2487
3	-	1803573	1800143	3431
3	-	1806985	1803574	3412
4	+	2737067	2740477	3411
4	+	2740478	2743909	3432
5	+	3824779	3828210	3432
5	+	3821368	3824778	3411
6	+	2701291	2704701	3411
6	+	2704702	2708133	3432
7	+	603455	606865	3411
7	+	606866	610297	3432
8	+	2793642	2796128	2487
8	+	2796129	2800490	4362
9	+	2784745	2787231	2487
9	+	2787232	2791587	4356
10	-	1611329	1607899	3431
10	-	1614741	1611330	3412
--------------------------------------------------------------------------------
Block #20
Seq_id	Strand	Start	End	Length
1	+	3462785	3474230	11446
1	+	3887641	3899116	11476
2	-	3195100	3183664	11437
2	-	2471802	2460330	11473
3	-	581361	569892	11470
3	-	1337536	1326097	11440
4	-	1737044	1725575	11470
4	-	985525	974080	11446
5	-	2727578	2716139	11440
5	-	1971707	1960238	11470
6	-	827703	816234	11470
6	-	1366205	1354760	11446
7	-	3438117	3426648	11470
7	-	3976587	3965144	11444
8	+	1173559	1185028	11470
8	-	4141070	4132359	8712
9	+	1075277	1086746	11470
9	-	1667504	1656714	10791
10	+	2614615	2624574	9960
10	-	3621661	3610192	11470
--------------------------------------------------------------------------------
Block #21
Seq_id	Strand	Start	End	Length
1	+	4193901	4195795	1895
1	+	4196766	4198660	1895
2	+	1410650	1412544	1895
2	+	1413506	1415400	1895
3	+	4042584	4044478	1895
3	+	4045449	4047343	1895
4	-	4053352	4051458	1895
4	-	4056208	4054314	1895
5	+	795624	797518	1895
5	+	798480	800374	1895
6	+	310221	312115	1895
6	+	307365	309259	1895
7	+	2920649	2922543	1895
7	+	2917793	2919687	1895
8	+	2225668	2227562	1895
8	+	2228523	2230417	1895
9	-	4104266	4102372	1895
9	-	4101410	4099516	1895
10	+	3972767	3974661	1895
10	+	3969911	3971805	1895
--------------------------------------------------------------------------------
Block #22
Seq_id	Strand	Start	End	Length
1	+	2185763	2188347	2585
1	+	2401832	2405159	3328
2	-	4369406	4366823	2584
3	-	2481770	2478212	3559
3	-	2617678	2615095	2584
4	-	3342538	3339955	2584
4	-	2698127	2694569	3559
5	-	3782679	3779121	3559
5	+	4027576	4030160	2585
6	-	2661103	2657545	3559
6	-	2878418	2875835	2584
7	-	563268	559710	3559
7	-	780576	777993	2584
9	+	1808082	1811640	3559
10	+	1653723	1657281	3559
--------------------------------------------------------------------------------
Block #23
Seq_id	Strand	Start	End	Length
1	+	4269961	4272007	2047
1	+	4278780	4280994	2215
2	+	1486730	1488776	2047
2	+	1495549	1497775	2227
3	+	4118675	4120721	2047
3	+	4127494	4129720	2227
4	-	3971307	3969081	2227
4	-	3980126	3978080	2047
5	+	871691	873737	2047
5	+	880510	882736	2227
6	-	4297309	4295083	2227
6	-	4306128	4304082	2047
7	-	2199247	2197021	2227
7	-	2208066	2206020	2047
9	-	4028199	4026153	2047
9	-	4019380	4017154	2227
10	+	4054809	4056854	2046
10	+	4045990	4048036	2047
--------------------------------------------------------------------------------
Block #24
Seq_id	Strand	Start	End	Length
1	-	1120130	1118674	1457
2	+	571567	572593	1027
2	+	840109	841566	1458
3	+	3320242	3321268	1027
3	-	413375	411918	1458
4	-	4139090	4137633	1458
4	+	3728022	3729048	1027
5	+	70990	72016	1027
5	+	1728474	1729931	1458
6	+	587142	588599	1458
6	-	3659332	3658306	1027
7	-	1561315	1560289	1027
7	+	3197556	3199013	1458
8	+	2347759	2349216	1458
9	+	3946378	3947835	1458
10	-	461504	460047	1458
10	-	730374	729348	1027
--------------------------------------------------------------------------------
Block #25
Seq_id	Strand	Start	End	Length
2	-	446048	444639	1410
3	-	3949504	3948097	1408
3	-	3196514	3195106	1409
4	+	808322	809730	1409
5	-	3981810	3980461	1350
5	-	702552	701145	1408
6	-	3578602	3577194	1409
6	-	3466455	3465047	1409
7	-	1368613	1367205	1409
7	-	1480756	1479350	1407
8	-	1343275	1341127	2149
9	+	756778	758185	1408
9	+	3334953	3336184	1232
10	-	2662680	2661273	1408
10	+	856772	858180	1409
10	-	2249091	2247695	1397
10	-	1386739	1385543	1197
--------------------------------------------------------------------------------
Block #26
Seq_id	Strand	Start	End	Length
1	-	3938330	3935847	2484
1	-	3935210	3934111	1100
4	+	848955	850578	1624
4	+	847226	848954	1729
7	-	1785786	1783329	2458
9	+	795626	797354	1729
9	+	797355	798978	1624
--------------------------------------------------------------------------------
Block #27
Seq_id	Strand	Start	End	Length
2	-	2412473	2410627	1847
2	-	2416089	2414091	1999
3	+	481062	483048	1987
3	+	484665	486512	1848
4	+	888552	890399	1848
4	+	884938	886936	1999
5	-	1656560	1654626	1935
5	-	1660087	1658090	1998
6	+	4209785	4211783	1999
6	+	4214024	4215958	1935
7	+	2115966	2117900	1935
7	+	2111727	2113725	1999
9	+	1131023	1133021	1999
9	+	1134637	1136484	1848
10	+	3529084	3530931	1848
10	+	3525469	3527467	1999
--------------------------------------------------------------------------------
Block #28
Seq_id	Strand	Start	End	Length
3	+	101282	102715	1434
5	+	1490961	1492394	1434
--------------------------------------------------------------------------------
Block #29
Seq_id	Strand	Start	End	Length
2	-	2347763	2346667	1097
3	+	3545035	3546149	1115
5	+	297708	298813	1106
10	-	3487303	3486198	1106
--------------------------------------------------------------------------------
Block #30
Seq_id	Strand	Start	End	Length
3	+	988866	989921	1056
3	+	983339	984394	1056
4	+	1391385	1392440	1056
4	+	1385852	1386907	1056
5	+	2379238	2380293	1056
5	+	2373711	2374766	1056
6	+	1734434	1735489	1056
6	+	1505652	1506707	1056
7	+	4344804	4345859	1056
7	+	4116029	4117084	1056
10	-	2959757	2958702	1056
10	-	2965284	2964229	1056
--------------------------------------------------------------------------------
Block #31
Seq_id	Strand	Start	End	Length
1	-	3110815	3109805	1011
3	-	2552641	2551631	1011
5	+	3080475	3081485	1011
6	+	1959234	1960244	1011
7	+	4569593	4570602	1010
8	+	3210232	3211242	1011
9	+	2189366	2190377	1012
--------------------------------------------------------------------------------
Block #32
Seq_id	Strand	Start	End	Length
1	+	4516873	4519553	2681
2	-	564867	562188	2680
3	-	3313543	3310864	2680
4	-	3721323	3718644	2680
5	-	64291	61612	2680
6	+	3666031	3668710	2680
7	+	1568013	1570692	2680
8	+	4043485	4046165	2681
9	-	3670896	3668217	2680
10	+	737073	739752	2680
--------------------------------------------------------------------------------
Block #33
Seq_id	Strand	Start	End	Length
1	-	1684814	1662321	22494
2	-	2905269	2883800	21470
3	-	1047363	1025184	22180
4	-	1449163	1427694	21470
5	-	2437067	2415598	21470
6	-	1565364	1542871	22494
7	-	4175741	4153248	22494
8	+	2357857	2380328	22472
9	-	1377804	1355652	22153
10	+	2902026	2924519	22494
--------------------------------------------------------------------------------
Block #34
Seq_id	Strand	Start	End	Length
1	+	1184042	1193223	9182
2	-	1225375	1216194	9182
3	+	27379	36560	9182
4	-	4445539	4436358	9182
5	+	1417057	1426238	9182
6	+	611678	620859	9182
7	+	3222092	3231273	9182
8	+	1115486	1124667	9182
9	-	4399148	4389968	9181
10	+	74072	83253	9182
--------------------------------------------------------------------------------
Block #35
Seq_id	Strand	Start	End	Length
1	-	48749	34144	14606
2	-	2084604	2069983	14622
3	-	3779676	3765055	14622
4	+	610393	624678	14286
5	-	531989	517368	14622
6	+	440417	454686	14270
7	+	3050834	3065103	14270
8	-	4102079	4087494	14586
9	+	556899	571184	14286
10	-	3737236	3722615	14622
--------------------------------------------------------------------------------
Block #36
Seq_id	Strand	Start	End	Length
1	+	1422646	1434075	11430
2	-	326348	314918	11431
3	-	3075655	3064225	11431
4	+	3227392	3238822	11431
5	-	4462237	4450807	11431
6	-	3344914	3333484	11431
7	-	1247085	1235655	11431
8	+	2334375	2345805	11431
9	-	3153814	3142384	11431
10	+	976342	987772	11431
--------------------------------------------------------------------------------
Block #37
Seq_id	Strand	Start	End	Length
1	-	4335123	4330488	4636
2	-	1553687	1549218	4470
3	-	4587122	4582488	4635
4	-	4221185	4216550	4636
5	+	1157975	1162610	4636
6	+	505072	509708	4637
7	+	3115486	3120122	4637
8	+	1636108	1640744	4637
9	-	4174393	4169758	4636
10	-	4261353	4256718	4636
--------------------------------------------------------------------------------
Block #38
Seq_id	Strand	Start	End	Length
1	-	3366410	3353691	12720
2	+	3290861	3303426	12566
3	+	1434009	1446575	12567
4	+	1837771	1850337	12567
5	+	2823313	2835879	12567
6	+	1461975	1474546	12572
7	+	4072356	4084927	12572
8	+	4246096	4258481	12386
9	+	1765213	1777779	12567
10	-	2517367	2504801	12567
--------------------------------------------------------------------------------
Block #39
Seq_id	Strand	Start	End	Length
1	+	718351	725461	7111
2	-	1942797	1935439	7359
3	+	3949505	3956593	7089
4	-	26265	18918	7348
5	+	702553	709641	7089
6	+	4424658	4432005	7348
7	+	2326599	2333946	7348
8	-	1022667	1015557	7111
9	-	26729	18919	7811
10	+	4486372	4493730	7359
--------------------------------------------------------------------------------
Block #40
Seq_id	Strand	Start	End	Length
1	+	2138026	2185762	47737
2	-	4417037	4369407	47631
3	-	2665309	2617679	47631
4	-	3390140	3342539	47602
5	+	3981811	4027575	45765
6	-	2925757	2878419	47339
7	-	827915	780577	47339
8	-	3860608	3812073	48536
9	-	3334952	3286547	48406
10	+	1386740	1435550	48811
--------------------------------------------------------------------------------
Block #41
Seq_id	Strand	Start	End	Length
1	+	2994649	3002186	7538
2	-	3559721	3552181	7541
3	-	1890700	1883162	7539
4	+	2308827	2316364	7538
5	-	3192316	3184778	7539
6	-	2073802	2065895	7908
7	-	4684159	4676253	7907
8	+	3561881	3568115	6235
9	-	2304681	2296816	7866
10	+	2249627	2255861	6235
--------------------------------------------------------------------------------
Block #42
Seq_id	Strand	Start	End	Length
1	-	3644512	3604610	39903
2	+	2717793	2757695	39903
3	+	825334	865947	40614
4	+	1226512	1266429	39918
5	+	2215717	2256330	40614
6	+	1078231	1118843	40613
7	+	3688638	3729250	40613
8	-	153360	113744	39617
9	+	1177353	1217270	39918
10	-	3122631	3082729	39903
--------------------------------------------------------------------------------
Block #43
Seq_id	Strand	Start	End	Length
1	+	1062732	1111711	48980
2	-	897570	848528	49043
3	+	355792	404956	49165
4	+	402964	452085	49122
5	-	1785935	1736893	49043
6	+	3923	53201	49279
7	+	2614365	2663643	49279
8	-	1742094	1693026	49069
9	+	348755	398585	49831
10	+	403798	453085	49288
--------------------------------------------------------------------------------
Block #44
Seq_id	Strand	Start	End	Length
1	-	3402475	3366411	36065
2	+	3254770	3290860	36091
3	+	1397916	1434008	36093
4	+	1801678	1837770	36093
5	+	2787247	2823312	36066
6	+	1425874	1461974	36101
7	+	4036255	4072355	36101
8	-	4384911	4348214	36698
9	+	1728532	1765212	36681
10	-	2554194	2517368	36827
--------------------------------------------------------------------------------
Block #45
Seq_id	Strand	Start	End	Length
1	+	2678590	2698673	20084
2	-	3878172	3858070	20103
3	-	2208295	2188193	20103
4	+	1993335	2013436	20102
5	-	3509265	3489163	20103
6	-	2379639	2359241	20399
7	-	281965	261567	20399
8	+	3291805	3311868	20064
9	-	2631095	2611011	20085
10	+	1928397	1948822	20426
--------------------------------------------------------------------------------
Block #46
Seq_id	Strand	Start	End	Length
1	+	193813	201708	7896
2	-	1965633	1957739	7895
3	+	3925688	3933583	7896
4	-	464381	456486	7896
5	+	678736	686631	7896
6	-	65497	57602	7896
7	-	2675938	2668044	7895
8	-	2294664	2286769	7896
9	-	410881	402986	7896
10	+	3883275	3891170	7896
--------------------------------------------------------------------------------
Block #47
Seq_id	Strand	Start	End	Length
1	-	786195	778367	7829
2	-	1613782	1605957	7826
3	-	7826	1	7826
4	+	4511762	4519587	7826
5	+	1097882	1105707	7826
6	-	4494708	4486883	7826
7	-	2396645	2388820	7826
8	+	954765	962590	7826
9	+	4611904	4619729	7826
10	-	7826	1	7826
--------------------------------------------------------------------------------
Block #48
Seq_id	Strand	Start	End	Length
1	+	1447705	1457683	9979
2	-	301229	291253	9977
3	-	3050534	3040557	9978
4	+	3252513	3262865	10353
5	-	4437116	4427140	9977
6	-	3319794	3309443	10352
7	-	1221966	1211615	10352
8	-	2960471	2950495	9977
9	-	3128693	3118342	10352
10	+	1001463	1011440	9978
--------------------------------------------------------------------------------
Block #49
Seq_id	Strand	Start	End	Length
1	+	3268099	3273074	4976
2	-	3391341	3386374	4968
3	-	1534582	1529606	4977
4	+	2477257	2482223	4967
5	-	2923878	2918911	4968
6	-	1798783	1794303	4481
7	-	4409147	4404667	4481
8	+	2669670	2674697	5028
9	-	2032840	2028375	4466
10	+	2416809	2421775	4967
--------------------------------------------------------------------------------
Block #50
Seq_id	Strand	Start	End	Length
1	-	369510	364084	5427
2	-	1926249	1920824	5426
3	-	4252272	4246847	5426
4	+	2780456	2785881	5426
5	-	1006006	999871	6136
6	+	125454	131589	6136
7	+	2735892	2742027	6136
8	-	911565	906141	5425
9	-	4520043	4514618	5426
10	-	4179334	4173909	5426
--------------------------------------------------------------------------------
Block #51
Seq_id	Strand	Start	End	Length
1	-	3261355	3246470	14886
2	+	3398085	3413543	15459
3	+	1541326	1556783	15458
4	-	2470513	2455056	15458
5	+	2930622	2946079	15458
6	+	1805527	1820984	15458
7	+	4415891	4431348	15458
8	+	3075330	3090248	14919
9	+	2039584	2055041	15458
10	-	2410065	2394608	15458
--------------------------------------------------------------------------------
Block #52
Seq_id	Strand	Start	End	Length
1	+	3214703	3230567	15865
2	-	3445335	3429446	15890
3	-	1588574	1572686	15889
4	+	2423264	2439152	15889
5	-	2977870	2961982	15889
6	-	1852754	1836866	15889
7	-	4463117	4447229	15889
8	-	3106136	3090249	15888
9	-	2087127	2070944	16184
10	+	2362817	2378705	15889
--------------------------------------------------------------------------------
Block #53
Seq_id	Strand	Start	End	Length
1	+	830861	834186	3326
2	-	1779240	1775344	3897
3	-	4301416	4297520	3897
4	-	4468989	4465093	3897
5	-	1055109	1051213	3897
6	+	3864708	3868349	3642
7	+	1766666	1770307	3642
8	-	483853	480068	3786
9	-	4569130	4565234	3897
10	+	51194	54519	3326
--------------------------------------------------------------------------------
Block #54
Seq_id	Strand	Start	End	Length
1	-	3487949	3474572	13378
2	+	3169946	3183322	13377
3	+	1312378	1325755	13378
4	+	1711856	1725233	13378
5	+	2702420	2715797	13378
6	+	1339082	1352788	13707
7	+	3949472	3963178	13707
8	+	4118640	4132017	13378
9	+	1642340	1656030	13691
10	-	2638293	2624916	13378
--------------------------------------------------------------------------------
Block #55
Seq_id	Strand	Start	End	Length
1	+	3956639	3975885	19247
2	-	2328595	2309330	19266
3	+	3564223	3583497	19275
4	-	828193	809731	18463
5	+	316887	336151	19265
6	+	3903787	3923370	19584
7	+	1805737	1825319	19583
8	+	1243736	1262965	19230
9	-	776648	758186	18463
10	-	3468469	3449663	18807
--------------------------------------------------------------------------------
Block #56
Seq_id	Strand	Start	End	Length
1	+	1720982	1754409	33428
2	+	2942100	2975492	33393
3	+	1084187	1117586	33400
4	+	1485993	1519392	33400
5	+	2473897	2507281	33385
6	+	1604449	1637938	33490
7	+	4214821	4248310	33490
8	+	2527233	2560457	33225
9	+	1415263	1447998	32736
10	-	2865196	2831797	33400
--------------------------------------------------------------------------------
Block #57
Seq_id	Strand	Start	End	Length
1	-	1539165	1526566	12600
2	+	208532	221844	13313
3	+	2957818	2971130	13313
4	-	3025447	3012135	13313
5	+	4344374	4357686	13313
6	+	3224762	3238074	13313
7	+	1126934	1140246	13313
8	+	1328527	1341126	12600
9	-	2968864	2955552	13313
10	-	1094211	1080899	13313
--------------------------------------------------------------------------------
Block #58
Seq_id	Strand	Start	End	Length
1	+	705811	718350	12540
2	-	1955800	1942801	13000
3	+	3935522	3948096	12575
4	-	39268	26266	13003
5	+	688570	701144	12575
6	+	4410945	4424657	13713
7	+	2312886	2326598	13713
8	-	1035917	1022668	13250
9	-	39269	26730	12540
10	+	4473369	4486371	13003
--------------------------------------------------------------------------------
Block #59
Seq_id	Strand	Start	End	Length
1	+	1368266	1384182	15917
2	-	380555	364958	15598
3	-	3131022	3115425	15598
4	-	3536902	3521305	15598
5	-	4516314	4500717	15598
6	-	3398998	3383401	15598
7	-	1301169	1285572	15598
8	+	4026248	4042168	15921
9	-	3482498	3466900	15599
10	+	921951	937869	15919
--------------------------------------------------------------------------------
Block #60
Seq_id	Strand	Start	End	Length
1	+	3206587	3214702	8116
2	-	3453456	3445336	8121
3	-	1596695	1588575	8121
4	+	2415142	2423263	8122
5	-	2985991	2977871	8121
6	-	1860540	1852755	7786
7	-	4470903	4463118	7786
8	-	3116211	3108413	7799
9	-	2094922	2087451	7472
10	+	2355359	2362816	7458
--------------------------------------------------------------------------------
Block #61
Seq_id	Strand	Start	End	Length
1	-	1291860	1278268	13593
2	+	457239	470771	13533
3	+	3207705	3221321	13617
4	+	3613586	3627202	13617
5	+	4594246	4607862	13617
6	+	3477646	3490926	13281
7	+	1379804	1393084	13281
8	+	4476395	4489984	13590
9	+	3561140	3574420	13281
10	-	844870	831917	12954
--------------------------------------------------------------------------------
Block #62
Seq_id	Strand	Start	End	Length
1	-	2044558	2027434	17125
2	+	7991	25143	17153
3	+	2759231	2776383	17153
4	-	3227391	3209706	17686
5	-	3885856	3868703	17154
6	+	3020767	3037600	16834
7	+	922924	939757	16834
8	-	4304264	4286533	17732
9	+	3153815	3171500	17686
10	-	1293489	1276408	17082
--------------------------------------------------------------------------------
Block #63
Seq_id	Strand	Start	End	Length
1	+	1343115	1357651	14537
2	-	405991	391459	14533
3	-	3156458	3141926	14533
4	-	3562338	3547806	14533
5	-	4541750	4527218	14533
6	-	3426390	3411862	14529
7	-	1328557	1314029	14529
8	-	4212147	4197682	14466
9	-	3510219	3495360	14860
10	+	896836	911368	14533
--------------------------------------------------------------------------------
Block #64
Seq_id	Strand	Start	End	Length
1	-	635549	629263	6287
2	-	1261735	1255449	6287
3	-	4360995	4354709	6287
4	+	109532	115818	6287
5	+	1380713	1386999	6287
6	+	777554	783840	6287
7	+	3387969	3394255	6287
8	+	1108491	1114777	6287
9	+	110546	116832	6287
10	-	4403105	4396819	6287
--------------------------------------------------------------------------------
Block #65
Seq_id	Strand	Start	End	Length
1	-	4516663	4511385	5279
2	+	565162	571153	5992
3	+	3313838	3319828	5991
4	+	3721618	3727608	5991
5	+	64586	70576	5991
6	-	3665736	3659746	5991
7	-	1567718	1561729	5990
8	+	1900706	1906070	5365
9	+	3671191	3677319	6129
10	-	736778	730788	5991
--------------------------------------------------------------------------------
Block #66
Seq_id	Strand	Start	End	Length
1	+	2023416	2027433	4018
2	-	29162	25144	4019
3	-	2780402	2776384	4019
4	+	3205688	3209705	4018
5	+	3864687	3868702	4016
6	-	3043897	3039539	4359
7	-	946053	941695	4359
8	+	4282515	4286532	4018
9	-	3175519	3171501	4019
10	+	1271726	1276084	4359
--------------------------------------------------------------------------------
Block #67
Seq_id	Strand	Start	End	Length
1	-	829402	815287	14116
2	+	1779241	1792920	13680
3	+	4301417	4315095	13679
4	+	4468990	4482669	13680
5	+	1055110	1068789	13680
6	-	3864707	3851349	13359
7	-	1766665	1753307	13359
8	+	483854	497533	13680
9	+	4569131	4582811	13681
10	-	51058	37607	13452
--------------------------------------------------------------------------------
Block #68
Seq_id	Strand	Start	End	Length
1	+	1303724	1310545	6822
2	-	444638	437818	6821
3	-	3195105	3188285	6821
4	-	3600987	3594165	6823
5	-	4582359	4575537	6823
6	-	3465046	3458217	6830
7	-	1367204	1360384	6821
8	+	4340680	4348213	7534
9	-	3549252	3541719	7534
10	+	858181	865001	6821
--------------------------------------------------------------------------------
Block #69
Seq_id	Strand	Start	End	Length
1	+	3577706	3588812	11107
2	+	194673	205811	11139
3	+	2943980	2955095	11116
4	-	3039287	3028170	11118
5	+	4331087	4341651	10565
6	-	3157388	3145501	11888
7	-	1059563	1047676	11888
8	-	261305	250263	11043
9	-	2982133	2971587	10547
10	-	1108069	1096934	11136
--------------------------------------------------------------------------------
Block #70
Seq_id	Strand	Start	End	Length
1	+	1357652	1365601	7950
2	-	391458	383542	7917
3	-	3141925	3134009	7917
4	-	3547805	3539889	7917
5	-	4527217	4519301	7917
6	-	3411861	3403944	7918
7	-	1314028	1306111	7918
8	+	4015666	4023583	7918
9	-	3495359	3487441	7919
10	+	911369	919286	7918
--------------------------------------------------------------------------------
Block #71
Seq_id	Strand	Start	End	Length
1	-	1446620	1436013	10608
2	+	302312	312979	10668
3	+	3051619	3062286	10668
4	-	3251428	3240761	10668
5	+	4438201	4448868	10668
6	+	3320879	3331546	10668
7	+	1223050	1233717	10668
8	+	2961557	2972233	10677
9	+	3129778	3140445	10668
10	-	1000378	989711	10668
--------------------------------------------------------------------------------
Block #72
Seq_id	Strand	Start	End	Length
1	+	1541323	1585965	44643
2	+	2774848	2818807	43960
3	+	883118	927076	43959
4	+	1283637	1327259	43623
5	+	2273488	2317446	43959
6	+	1136013	1179635	43623
7	+	3746409	3790030	43622
8	+	2414335	2458901	44567
9	+	1234441	1278062	43622
10	-	3065540	3022244	43297
--------------------------------------------------------------------------------
Block #73
Seq_id	Strand	Start	End	Length
1	-	426399	397079	29321
2	-	1095107	1065443	29665
3	+	158260	187805	29546
4	-	4315197	4285535	29663
5	+	1548020	1577565	29546
6	+	745939	775615	29677
7	+	3356354	3386030	29677
8	-	379440	349824	29617
9	-	4268404	4238728	29677
10	+	206064	235840	29777
--------------------------------------------------------------------------------
Block #74
Seq_id	Strand	Start	End	Length
1	-	3577705	3512702	65004
2	-	194661	130168	64494
3	-	2943976	2879437	64540
4	+	3039288	3104179	64892
5	-	4331086	4265976	65111
6	+	3157389	3222823	65435
7	+	1059564	1124998	65435
8	+	261306	325697	64392
9	+	2983592	3048950	65359
10	+	1108070	1173097	65028
--------------------------------------------------------------------------------
Block #75
Seq_id	Strand	Start	End	Length
1	+	3904912	3919812	14901
2	-	2454535	2439618	14918
3	-	564102	549184	14919
4	-	968285	953367	14919
5	-	1954448	1939530	14919
6	-	810439	795521	14919
7	-	3420853	3405935	14919
8	+	1192715	1207027	14313
9	+	1093117	1107464	14348
10	-	3604397	3589479	14919
--------------------------------------------------------------------------------
Block #76
Seq_id	Strand	Start	End	Length
1	-	3322890	3306201	16690
2	+	3337122	3353368	16247
3	+	1480317	1496581	16265
4	-	2531502	2515243	16260
5	+	2869621	2885885	16265
6	+	1742603	1758846	16244
7	+	4352968	4369211	16244
8	-	2725278	2709451	15828
9	+	1976636	1992559	15924
10	-	2471059	2454795	16265
--------------------------------------------------------------------------------
Block #77
Seq_id	Strand	Start	End	Length
1	-	1493710	1457685	36026
2	+	254680	291252	36573
3	+	3003967	3040556	36590
4	-	2979453	2943734	35720
5	+	4390523	4427139	36617
6	+	3272527	3308358	35832
7	+	1174699	1210530	35832
8	+	2914927	2950494	35568
9	-	2922872	2887092	35781
10	-	1048389	1011720	36670
--------------------------------------------------------------------------------
Block #78
Seq_id	Strand	Start	End	Length
1	+	3041506	3059241	17736
2	-	3514943	3497238	17706
3	+	2482855	2500554	17700
4	+	2353603	2371314	17712
5	-	3147541	3129843	17699
6	-	2027068	2009358	17711
7	-	4637427	4619717	17711
8	+	3606930	3624646	17717
9	-	2257236	2240737	16500
10	+	2293100	2310829	17730
--------------------------------------------------------------------------------
Block #79
Seq_id	Strand	Start	End	Length
1	-	508950	482718	26233
2	-	1177229	1151460	25770
3	+	76068	101149	25082
4	-	4397390	4371622	25769
5	+	1465747	1490828	25082
6	+	659826	685824	25999
7	+	3270241	3296239	25999
8	+	1522210	1548000	25791
9	-	4350460	4324692	25769
10	+	122689	148968	26280
--------------------------------------------------------------------------------
Block #80
Seq_id	Strand	Start	End	Length
1	+	3416723	3430516	13794
2	-	3242848	3228692	14157
3	-	1385284	1371128	14157
4	-	1789757	1775601	14157
5	-	2775326	2761170	14157
6	-	1413953	1399797	14157
