Seq_id	Size	Description
1	4530125	NZ_CP006758.1
2	4502257	NZ_CP006794.1
3	4639390	CP045640.1
4	4553586	NC_014029.1
5	4636496	NZ_CP033690.1
6	4708493	NZ_CP033699.1
7	4708024	NZ_CP009906.1
8	4501786	NZ_CP009935.1
9	4653728	NC_003143.1
10	4546217	NZ_CP045149.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
1	-	4280994	4278780	2215
2	-	1488776	1486730	2047
2	-	1497775	1495549	2227
3	-	4120721	4118675	2047
3	-	4129720	4127494	2227
4	+	3978080	3980126	2047
4	+	3969081	3971307	2227
5	-	873737	871691	2047
5	-	882736	880510	2227
6	+	4304082	4306128	2047
6	+	4295083	4297309	2227
7	+	2206020	2208066	2047
7	+	2197021	2199247	2227
9	+	4026153	4028199	2047
9	+	4017154	4019380	2227
10	-	4048036	4045990	2047
10	-	4056854	4054809	2046
--------------------------------------------------------------------------------
Block #15
Seq_id	Strand	Start	End	Length
2	-	2416089	2414091	1999
2	-	2412267	2410627	1641
3	+	481062	483048	1987
3	+	484872	486512	1641
4	+	888759	890399	1641
4	+	884938	886936	1999
5	-	1660087	1658090	1998
5	-	1656560	1654626	1935
6	+	4214024	4215958	1935
6	+	4209785	4211783	1999
7	+	2111727	2113725	1999
7	+	2115966	2117900	1935
9	+	1134844	1136484	1641
9	+	1131023	1133021	1999
10	+	3525469	3527467	1999
10	+	3529291	3530931	1641
--------------------------------------------------------------------------------
Block #16
Seq_id	Strand	Start	End	Length
1	-	3935707	3934016	1692
1	-	3937462	3935814	1649
1	-	3932672	3931203	1470
4	+	849817	851286	1470
4	+	848103	849798	1696
6	-	3881261	3879792	1470
6	-	3882975	3881280	1696
7	-	1784927	1783232	1696
7	-	1783213	1781744	1470
8	-	1221252	1219785	1468
8	-	1222964	1221271	1694
8	-	1224719	1222983	1737
9	+	798217	799686	1470
9	+	796503	798198	1696
10	+	3487322	3489017	1696
10	+	3489036	3490505	1470
--------------------------------------------------------------------------------
Block #17
Seq_id	Strand	Start	End	Length
1	-	289460	288118	1343
2	-	1845648	1844304	1345
3	-	4170776	4169430	1347
5	-	924077	922446	1632
8	+	882390	883438	1049
10	-	4100469	4099460	1010
10	-	4098147	4096807	1341
--------------------------------------------------------------------------------
Block #18
Seq_id	Strand	Start	End	Length
3	-	989921	988866	1056
3	-	984394	983339	1056
4	-	1386907	1385852	1056
4	-	1392440	1391385	1056
5	-	2380293	2379238	1056
5	-	2374766	2373711	1056
6	-	1735489	1734434	1056
6	-	1506707	1505652	1056
7	-	4117084	4116029	1056
7	-	4345859	4344804	1056
10	+	2958702	2959757	1056
10	+	2964229	2965284	1056
--------------------------------------------------------------------------------
Block #19
Seq_id	Strand	Start	End	Length
1	-	2824765	2823577	1189
2	-	3819624	3818436	1189
3	+	2064225	2065413	1189
4	-	2135293	2134105	1189
5	+	3365178	3366366	1189
6	+	2235004	2236192	1189
7	+	137331	138519	1189
8	-	3427668	3426480	1189
8	+	3429839	3431027	1189
9	+	2478204	2479392	1189
10	-	2073601	2072413	1189
--------------------------------------------------------------------------------
Block #20
Seq_id	Strand	Start	End	Length
1	-	3414433	3402996	11438
2	+	3243115	3254250	11136
3	+	1385551	1397396	11846
4	+	1790024	1801158	11135
5	+	2775593	2786727	11135
6	+	1414220	1425354	11135
7	+	4024601	4035735	11135
8	+	4185795	4197190	11396
9	+	1715534	1726579	11046
10	-	2565407	2553980	11428
--------------------------------------------------------------------------------
Block #21
Seq_id	Strand	Start	End	Length
1	+	1863057	1885791	22735
2	+	3085478	3108249	22772
3	+	1227582	1250348	22767
4	+	1627415	1650167	22753
5	+	2617989	2640750	22762
6	+	1252628	1275450	22823
7	+	3863022	3885844	22823
8	+	3013432	3036880	23449
9	+	1557995	1580756	22762
10	-	2723799	2701047	22753
--------------------------------------------------------------------------------
Block #22
Seq_id	Strand	Start	End	Length
1	+	2678590	2699001	20412
2	-	3878172	3857743	20430
3	-	2208295	2187866	20430
4	+	1993335	2013764	20430
5	-	3509265	3488836	20430
6	-	2379639	2359241	20399
7	-	281965	261567	20399
8	+	3291805	3312197	20393
9	-	2631095	2610684	20412
10	+	1928397	1948822	20426
--------------------------------------------------------------------------------
Block #23
Seq_id	Strand	Start	End	Length
1	+	1058831	1111787	52957
2	-	901471	848452	53020
3	+	351891	405032	53142
4	+	341240	452161	110922
5	-	1789836	1736817	53020
6	+	22	53277	53256
7	+	2610464	2663719	53256
8	-	1745995	1692872	53124
9	+	344854	398661	53808
10	+	400191	453161	52971
--------------------------------------------------------------------------------
Block #24
Seq_id	Strand	Start	End	Length
1	-	3676056	3661035	15022
2	+	2686365	2701386	15022
3	+	795864	810885	15022
4	+	1197042	1212063	15022
5	+	2186247	2201268	15022
6	+	1046801	1061822	15022
7	+	3657210	3672231	15022
8	-	4427150	4412129	15022
9	+	1147883	1162904	15022
10	-	3152101	3137080	15022
--------------------------------------------------------------------------------
Block #25
Seq_id	Strand	Start	End	Length
1	+	1396152	1423143	26992
2	-	352966	325851	27116
3	-	3102131	3075158	26974
4	-	3509320	3482328	26993
5	-	4488732	4461740	26993
6	-	3371409	3344417	26993
7	-	1273580	1246588	26993
8	+	2307959	2334872	26914
9	-	3454916	3427924	26993
10	+	949847	976839	26993
--------------------------------------------------------------------------------
Block #26
Seq_id	Strand	Start	End	Length
1	+	2995177	3002514	7338
2	-	3559193	3551854	7340
3	-	1890172	1882835	7338
4	+	2309355	2316692	7338
5	-	3191788	3184484	7305
6	-	2073274	2065937	7338
7	-	4683632	4676295	7338
8	+	3561106	3568443	7338
9	-	2304153	2296816	7338
10	+	2248852	2256189	7338
--------------------------------------------------------------------------------
Block #27
Seq_id	Strand	Start	End	Length
1	-	1662325	1659740	2586
2	-	2882780	2880195	2586
3	-	1024164	1021579	2586
4	-	1426674	1424089	2586
5	-	2414578	2411993	2586
6	-	1540916	1538331	2586
7	-	4151292	4148707	2586
8	+	2380324	2382892	2569
9	-	1355315	1352730	2586
10	+	2924515	2927100	2586
--------------------------------------------------------------------------------
Block #28
Seq_id	Strand	Start	End	Length
1	+	508515	540820	32306
2	+	1178545	1210842	32298
3	-	74752	41913	32840
4	+	4398706	4431005	32300
5	-	1464431	1431591	32841
6	-	658510	626211	32300
7	-	3268925	3236626	32300
8	-	1522645	1489901	32745
9	+	4351776	4384615	32840
10	-	121373	88606	32768
--------------------------------------------------------------------------------
Block #29
Seq_id	Strand	Start	End	Length
1	-	2826211	2824766	1446
2	-	3821070	3819625	1446
3	+	2062779	2064224	1446
4	-	2136739	2135294	1446
5	+	3363732	3365177	1446
6	+	2233558	2235003	1446
7	+	135885	137330	1446
8	-	3429123	3427669	1455
9	+	2476758	2478203	1446
10	-	2075047	2073602	1446
--------------------------------------------------------------------------------
Block #30
Seq_id	Strand	Start	End	Length
1	+	1111788	1114132	2345
2	-	848451	846107	2345
3	+	405033	407377	2345
4	+	452162	454506	2345
5	-	1736816	1734472	2345
6	+	53278	55622	2345
7	+	2663720	2666064	2345
8	-	1690918	1688574	2345
9	+	398662	401006	2345
10	+	453162	455506	2345
--------------------------------------------------------------------------------
Block #31
Seq_id	Strand	Start	End	Length
1	-	4038338	4036984	1355
2	+	2246505	2247859	1355
3	-	3646322	3644968	1355
4	+	745373	746727	1355
5	-	398977	397623	1355
6	-	3988214	3986860	1355
7	-	1890164	1888810	1355
8	-	1325304	1323950	1355
9	+	691864	693218	1355
10	+	3386010	3387364	1355
--------------------------------------------------------------------------------
Block #32
Seq_id	Strand	Start	End	Length
1	+	1184042	1193223	9182
2	-	1225375	1216194	9182
3	+	27379	36560	9182
4	-	4445539	4436358	9182
5	+	1417057	1426238	9182
6	+	611678	620859	9182
7	+	3222092	3231273	9182
8	+	1115486	1124667	9182
9	-	4399148	4389968	9181
10	+	74072	83253	9182
--------------------------------------------------------------------------------
Block #33
Seq_id	Strand	Start	End	Length
1	-	2742234	2710092	32143
2	-	3738249	3706149	32101
3	+	2145723	2177765	32043
4	-	2056245	2024855	31391
5	+	3446660	3478723	32064
6	+	2314894	2346318	31425
7	+	217221	248645	31425
8	+	3378603	3412025	33423
9	+	2568230	2599605	31376
10	-	1992038	1959931	32108
--------------------------------------------------------------------------------
Block #34
Seq_id	Strand	Start	End	Length
1	+	3991518	4036492	44975
2	-	2293696	2248351	45346
3	+	3599131	3644476	45346
4	-	792598	747219	45380
5	+	351786	397131	45346
6	+	3939011	3984905	45895
7	+	1840960	1886854	45895
8	+	1277548	1323458	45911
9	-	741048	695669	45380
10	-	3433235	3387856	45380
--------------------------------------------------------------------------------
Block #35
Seq_id	Strand	Start	End	Length
1	+	483238	508514	25277
2	+	1151980	1177229	25250
3	-	101317	76068	25250
4	+	4372142	4397390	25249
5	-	1490996	1465747	25250
6	-	685317	659826	25492
7	-	3295732	3270241	25492
8	-	1547939	1522646	25294
9	+	4325212	4350460	25249
10	-	147938	122689	25250
--------------------------------------------------------------------------------
Block #36
Seq_id	Strand	Start	End	Length
1	+	2559669	2562839	3171
2	-	3989821	3986651	3171
3	-	2323515	2320345	3171
4	-	2539196	2536026	3171
5	-	3624484	3621314	3171
6	-	2496223	2493054	3170
7	-	398547	395378	3170
8	-	3758674	3755512	3163
9	+	1968942	1972112	3171
10	+	1811446	1814616	3171
--------------------------------------------------------------------------------
Block #37
Seq_id	Strand	Start	End	Length
1	+	3754839	3789666	34828
2	-	2608862	2574042	34821
3	-	718415	683596	34820
4	-	1117592	1082778	34815
5	-	2108764	2073944	34821
6	-	969344	934525	34820
7	-	3579756	3544937	34820
8	-	617482	582808	34675
9	+	936309	971120	34812
10	+	3229558	3264355	34798
--------------------------------------------------------------------------------
Block #38
Seq_id	Strand	Start	End	Length
1	-	943392	928148	15245
2	-	1721019	1705775	15245
3	+	4440388	4455632	15245
4	-	233598	218354	15245
5	-	1300602	1285358	15245
6	+	4076248	4091492	15245
7	+	1978191	1993435	15245
8	-	1616352	1601108	15245
9	-	236589	221345	15245
10	+	4279019	4294263	15245
--------------------------------------------------------------------------------
Block #39
Seq_id	Strand	Start	End	Length
1	-	1184041	1165186	18856
2	+	1225376	1244231	18856
3	-	27378	8523	18856
4	+	4445540	4464396	18857
5	-	1417056	1398201	18856
6	-	611677	593042	18636
7	-	3222091	3203456	18636
8	+	618194	637034	18841
9	+	4399149	4418004	18856
10	-	74071	55216	18856
--------------------------------------------------------------------------------
Block #40
Seq_id	Strand	Start	End	Length
1	+	2897656	2910418	12763
2	-	3657417	3645249	12169
3	-	1989253	1976501	12753
4	+	2210255	2223007	12753
5	+	3264639	3276807	12169
6	-	2160042	2147290	12753
7	-	62372	49623	12750
8	+	3483212	3495949	12738
9	-	2403249	2390497	12753
10	+	2149896	2162064	12169
--------------------------------------------------------------------------------
Block #41
Seq_id	Strand	Start	End	Length
1	-	193820	136021	57800
2	+	1965626	2023510	57885
3	-	3925695	3867681	58015
4	+	464374	522380	58007
5	-	678743	620708	58036
6	+	65490	123499	58010
7	+	2675931	2733939	58009
8	-	1899173	1840922	58252
9	+	410874	468887	58014
10	-	3883282	3825268	58015
--------------------------------------------------------------------------------
Block #42
Seq_id	Strand	Start	End	Length
1	+	4040298	4041565	1268
2	-	2246504	2245237	1268
3	+	3646323	3647590	1268
4	-	745372	744105	1268
5	+	398978	400245	1268
6	+	3988215	3989482	1268
7	+	1890165	1891432	1268
8	+	1325305	1326572	1268
9	-	691863	690596	1268
10	-	3386009	3384742	1268
--------------------------------------------------------------------------------
Block #43
Seq_id	Strand	Start	End	Length
1	+	1494033	1517155	23123
2	-	254358	231251	23108
3	-	3003645	2980538	23108
4	+	2979776	3002867	23092
5	-	4390201	4367094	23108
6	-	3270573	3247482	23092
7	-	1172745	1149302	23444
8	-	2914605	2891108	23498
9	+	2923195	2946285	23091
10	+	1048384	1071474	23091
--------------------------------------------------------------------------------
Block #44
Seq_id	Strand	Start	End	Length
1	-	1242180	1230875	11306
2	+	506083	517574	11492
3	+	3256682	3268172	11491
4	+	3662555	3674043	11489
5	+	7437	18926	11490
6	+	3528574	3539879	11306
7	+	1430731	1442036	11306
8	+	23314	34620	11307
9	+	3612068	3623556	11489
10	-	795901	784413	11489
--------------------------------------------------------------------------------
Block #45
Seq_id	Strand	Start	End	Length
1	-	1320012	1310050	9963
2	+	428350	438313	9964
3	+	3178817	3188780	9964
4	+	3584697	3594660	9964
5	+	4566069	4576032	9964
6	+	3448749	3458712	9964
7	+	1350916	1360879	9964
8	+	4236212	4245881	9670
9	+	3532545	3542214	9670
10	-	874469	864506	9964
--------------------------------------------------------------------------------
Block #46
Seq_id	Strand	Start	End	Length
1	+	1222305	1224111	1807
2	-	519292	517575	1718
3	-	3269864	3268173	1692
4	-	3675744	3674044	1701
5	-	20627	18927	1701
6	-	3541571	3539880	1692
7	-	1443728	1442037	1692
8	-	43172	41384	1789
9	-	3625257	3623557	1701
10	+	782712	784412	1701
--------------------------------------------------------------------------------
Block #47
Seq_id	Strand	Start	End	Length
1	+	3512929	3578141	65213
2	+	129841	195094	65254
3	+	2879110	2944412	65303
4	-	3104163	3038852	65312
5	+	4265649	4330951	65303
6	-	3222807	3157524	65284
7	-	1124982	1059699	65284
8	-	326025	260870	65156
9	-	3048934	2983592	65343
10	-	1172870	1107634	65237
--------------------------------------------------------------------------------
Block #48
Seq_id	Strand	Start	End	Length
1	+	1898323	1924265	25943
2	+	3120798	3146474	25677
3	+	1262862	1288901	26040
4	+	1662681	1688379	25699
5	+	2653272	2678943	25672
6	+	1289925	1315605	25681
7	+	3900319	3925999	25681
8	+	3049394	3075825	26432
9	+	1593270	1618932	25663
10	-	2688533	2662200	26334
--------------------------------------------------------------------------------
Block #49
Seq_id	Strand	Start	End	Length
1	+	618521	629262	10742
2	+	1244685	1255448	10764
3	+	4343945	4354708	10764
4	-	126574	115819	10756
5	-	1397747	1387000	10748
6	-	794578	783841	10738
7	-	3404992	3394256	10737
8	+	528294	539754	11461
9	-	127606	116833	10774
10	+	4386045	4396818	10774
--------------------------------------------------------------------------------
Block #50
Seq_id	Strand	Start	End	Length
1	-	396755	384207	12549
2	-	1063504	1050263	13242
3	+	189744	203003	13260
4	-	4283596	4270338	13259
5	+	1579504	1592762	13259
6	-	4338729	4325471	13259
7	-	2240670	2227414	13257
8	+	2974173	2986721	12549
9	-	4236789	4223531	13259
10	+	237779	251037	13259
--------------------------------------------------------------------------------
Block #51
Seq_id	Strand	Start	End	Length
1	-	62640	34485	28156
2	-	2098516	2070324	28193
3	-	3793588	3765396	28193
4	+	596482	624678	28197
5	-	545901	517709	28193
6	+	426505	454686	28182
7	+	3036922	3065103	28182
8	-	4116689	4087835	28855
9	+	542988	571184	28197
10	-	3751148	3722956	28193
--------------------------------------------------------------------------------
Block #52
Seq_id	Strand	Start	End	Length
1	+	2435697	2473333	37637
2	-	4112802	4075354	37449
3	-	2446563	2409115	37449
4	-	2662195	2624746	37450
5	-	3747472	3710006	37467
6	-	2623234	2585786	37449
7	-	525398	487950	37449
8	-	4004434	3967001	37434
9	+	1845974	1883407	37434
10	+	1688945	1726393	37449
--------------------------------------------------------------------------------
Block #53
Seq_id	Strand	Start	End	Length
1	-	2623607	2617853	5755
2	+	3925850	3931832	5983
3	+	2259543	2265525	5983
4	-	1940355	1934601	5755
5	+	3560513	3566495	5983
6	+	2432273	2438028	5756
7	+	334599	340354	5756
8	+	3691535	3697222	5688
9	+	2686335	2691795	5461
10	-	1875416	1869662	5755
--------------------------------------------------------------------------------
Block #54
Seq_id	Strand	Start	End	Length
1	-	4530125	4523406	6720
2	+	2160905	2167624	6720
3	-	3732228	3725509	6720
4	+	659786	666505	6720
5	-	484575	477856	6720
6	+	489846	496565	6720
7	+	3100263	3106982	6720
8	-	4054709	4048195	6515
9	+	606267	612986	6720
10	-	3689800	3683093	6708
--------------------------------------------------------------------------------
Block #55
Seq_id	Strand	Start	End	Length
1	+	1	23418	23418
2	-	2160903	2138191	22713
3	+	3732230	3754942	22713
4	-	659784	637052	22733
5	+	484577	507289	22713
6	-	489844	467132	22713
7	-	3100261	3077549	22713
8	+	4054711	4077425	22715
9	-	606265	583553	22713
10	+	3689802	3712514	22713
--------------------------------------------------------------------------------
Block #56
Seq_id	Strand	Start	End	Length
1	+	4475375	4502762	27388
2	-	608528	580557	27972
3	-	3357365	3329403	27963
4	-	3765160	3737184	27977
5	-	108128	80151	27978
6	+	3622204	3650170	27967
7	+	1524359	1552325	27967
8	-	1946856	1918039	28818
9	-	3714577	3686601	27977
10	+	693403	721384	27982
--------------------------------------------------------------------------------
Block #57
Seq_id	Strand	Start	End	Length
1	+	4117133	4163412	46280
2	+	1333957	1380153	46197
3	+	3965771	4012079	46309
4	-	4133133	4086704	46430
5	+	718819	765127	46309
6	+	230452	276879	46428
7	+	2840882	2887309	46428
8	+	2147128	2193530	46403
9	+	3952335	3998764	46430
10	+	3893109	3939414	46306
--------------------------------------------------------------------------------
Block #58
Seq_id	Strand	Start	End	Length
1	-	3458870	3436359	22512
2	+	3199015	3221526	22512
3	+	1341451	1363962	22512
4	+	1745924	1768435	22512
5	+	2731493	2754004	22512
6	+	1370120	1392631	22512
7	+	3980502	4003012	22511
8	+	4141726	4164053	22328
9	+	1671419	1693930	22512
10	-	2609214	2586703	22512
--------------------------------------------------------------------------------
Block #59
Seq_id	Strand	Start	End	Length
1	+	426399	432081	5683
2	+	1095107	1100796	5690
3	-	158119	152438	5682
4	+	4315296	4320985	5690
5	-	1547852	1542163	5690
6	-	745798	740109	5690
7	-	3356213	3350524	5690
8	+	379455	385143	5689
9	+	4268433	4274115	5683
10	-	204748	199059	5690
--------------------------------------------------------------------------------
Block #60
Seq_id	Strand	Start	End	Length
1	-	2255533	2210523	45011
2	+	4299329	4344379	45051
3	-	1696310	1651237	45074
4	+	3272282	3317403	45122
5	-	4097549	4052460	45090
6	+	2807924	2853085	45162
7	+	710088	755249	45162
8	+	1363394	1409082	45689
9	-	3108889	3063049	45841
10	-	1504026	1458937	45090
--------------------------------------------------------------------------------
Block #61
Seq_id	Strand	Start	End	Length
1	-	101334	94566	6769
2	+	2057477	2064772	7296
3	-	3833716	3826422	7295
4	+	556352	563648	7297
5	-	586029	578735	7295
6	-	4574077	4566783	7295
7	-	2476031	2468737	7295
8	-	1805216	1798216	7001
9	+	503154	510154	7001
10	-	3791276	3783982	7295
--------------------------------------------------------------------------------
Block #62
Seq_id	Strand	Start	End	Length
1	-	687027	663159	23869
2	-	1315164	1291286	23879
3	-	4412459	4388581	23879
4	+	58060	81939	23880
5	+	1328530	1353120	24591
6	-	4392152	4368274	23879
7	-	2294094	2270216	23879
8	+	1055387	1078972	23586
9	+	58355	81940	23586
10	-	4454576	4430698	23879
--------------------------------------------------------------------------------
Block #63
Seq_id	Strand	Start	End	Length
1	-	4233620	4198661	34960
2	-	1450402	1415401	35002
3	-	4082347	4047344	35004
4	+	4016454	4051457	35004
5	-	835378	800375	35004
6	-	347116	312116	35001
7	-	2957543	2922544	35000
8	-	2265142	2230418	34725
9	+	4064512	4099515	35004
10	-	4009665	3974662	35004
--------------------------------------------------------------------------------
Block #64
Seq_id	Strand	Start	End	Length
1	-	3634663	3604610	30054
2	+	2727642	2757695	30054
3	+	835894	865947	30054
4	+	1236361	1266429	30069
5	+	2226277	2256330	30054
6	+	1088206	1118843	30638
7	+	3698613	3729250	30638
8	-	143747	113744	30004
9	+	1187202	1217270	30069
10	-	3112782	3082729	30054
--------------------------------------------------------------------------------
Block #65
Seq_id	Strand	Start	End	Length
1	+	2045311	2052548	7238
2	-	7238	1	7238
3	-	2758478	2751241	7238
4	-	3482327	3475369	6959
5	+	3886609	3893846	7238
6	-	3020014	3012777	7238
7	-	922171	914934	7238
8	+	4305868	4313088	7221
9	-	3427923	3420965	6959
10	+	1293650	1300887	7238
--------------------------------------------------------------------------------
Block #66
Seq_id	Strand	Start	End	Length
1	+	3726690	3754838	28149
2	-	2637075	2608863	28213
3	-	746564	718416	28149
4	-	1145773	1117593	28181
5	-	2136929	2108765	28165
6	-	997493	969345	28149
7	-	3607905	3579757	28149
8	-	90473	61467	29007
9	+	908146	936308	28163
10	+	3201411	3229557	28147
--------------------------------------------------------------------------------
Block #67
Seq_id	Strand	Start	End	Length
1	-	3833266	3827036	6231
2	+	2531194	2537423	6230
3	+	640723	646953	6231
4	+	1039905	1046135	6231
5	+	2031071	2037301	6231
6	+	887738	893968	6231
7	+	3498150	3504380	6231
8	+	539970	546206	6237
9	-	1013545	1007763	5783
10	-	3307136	3300998	6139
--------------------------------------------------------------------------------
Block #68
Seq_id	Strand	Start	End	Length
1	+	1668869	1684814	15946
2	+	2889324	2905269	15946
3	+	1031418	1047363	15946
4	+	1433218	1449163	15946
5	+	2421122	2437067	15946
6	+	1549419	1565364	15946
7	+	4159796	4175741	15946
8	-	2373779	2357857	15923
9	+	1361859	1377804	15946
10	-	2917971	2902026	15946
--------------------------------------------------------------------------------
Block #69
Seq_id	Strand	Start	End	Length
1	+	848306	896848	48543
2	+	1627901	1676439	48539
3	-	4533261	4484968	48294
4	+	140450	189018	48569
5	+	1207436	1256022	48587
6	-	4171334	4122766	48569
7	-	2073276	2024708	48569
8	-	465950	417535	48416
9	+	141776	190050	48275
10	-	4372155	4323599	48557
--------------------------------------------------------------------------------
Block #70
Seq_id	Strand	Start	End	Length
1	+	1690433	1721324	30892
2	+	2911015	2942442	31428
3	+	1053108	1084529	31422
4	+	1454908	1486335	31428
5	+	2442812	2474239	31428
6	+	1571109	1602496	31388
7	+	4181486	4212872	31387
8	+	2496717	2527575	30859
9	+	1383549	1414941	31393
10	-	2896281	2864854	31428
--------------------------------------------------------------------------------
Block #71
Seq_id	Strand	Start	End	Length
1	-	367045	364084	2962
2	-	1923784	1920824	2961
3	-	4249807	4246847	2961
4	+	2782921	2785881	2961
5	-	1003398	999871	3528
6	+	128062	131589	3528
7	+	2738500	2742027	3528
8	-	909100	906141	2960
9	-	4517578	4514618	2961
10	-	4176869	4173909	2961
--------------------------------------------------------------------------------
Block #72
Seq_id	Strand	Start	End	Length
1	+	1423144	1434075	10932
2	-	325850	314918	10933
3	-	3075157	3064225	10933
4	+	3227611	3238822	11212
5	-	4461739	4450807	10933
6	-	3344416	3333484	10933
7	-	1246587	1235655	10933
8	+	2334873	2345805	10933
9	-	3153595	3142384	11212
10	+	976840	987772	10933
--------------------------------------------------------------------------------
Block #73
Seq_id	Strand	Start	End	Length
1	+	4103502	4117132	13631
2	-	2183196	2169557	13640
3	+	3709631	3723576	13946
4	-	682075	668438	13638
5	+	462285	475923	13639
6	+	4051522	4065159	13638
7	+	1953471	1967108	13638
8	+	2133498	2147127	13630
9	-	628556	614919	13638
10	-	3322693	3309056	13638
--------------------------------------------------------------------------------
Block #74
Seq_id	Strand	Start	End	Length
1	+	949185	952528	3344
2	+	1726812	1730155	3344
3	-	4434594	4431252	3343
4	+	239391	242734	3344
5	+	1306395	1309738	3344
6	-	4070454	4067112	3343
7	-	1972397	1969055	3343
8	+	1624180	1627523	3344
9	+	242382	245725	3344
10	-	4273226	4269883	3344
--------------------------------------------------------------------------------
Block #75
Seq_id	Strand	Start	End	Length
1	-	2670411	2649775	20637
2	+	3884392	3904985	20594
3	+	2214515	2235108	20594
4	-	1987115	1966523	20593
5	+	3515485	3536078	20594
6	+	2385859	2406200	20342
7	+	288185	308778	20594
8	+	3641725	3662341	20617
9	+	2637315	2657914	20600
10	-	1922177	1901584	20594
--------------------------------------------------------------------------------
Block #76
Seq_id	Strand	Start	End	Length
1	-	4348422	4341396	7027
2	-	555379	548354	7026
3	-	3304055	3297030	7026
4	-	3711835	3704810	7026
5	-	54803	47778	7026
6	-	3577690	3570665	7026
7	-	1479846	1472821	7026
8	-	189144	182118	7027
9	-	3661408	3654383	7026
10	+	746561	753586	7026
--------------------------------------------------------------------------------
Block #77
Seq_id	Strand	Start	End	Length
1	+	2642830	2649672	6843
2	-	3911930	3905088	6843
3	-	2242053	2235211	6843
4	+	1959578	1966420	6843
5	-	3543023	3536181	6843
6	-	2412814	2406518	6297
7	-	315140	308844	6297
8	-	3670314	3663767	6548
9	-	2666818	2659976	6843
10	+	1894933	1901481	6549
--------------------------------------------------------------------------------
Block #78
Seq_id	Strand	Start	End	Length
1	-	3402995	3366411	36585
2	+	3254251	3290860	36610
3	+	1397397	1434008	36612
4	+	1801159	1837770	36612
5	+	2786728	2823312	36585
6	+	1425355	1461974	36620
7	+	4035736	4072355	36620
8	-	4384696	4348214	36483
9	+	1728630	1765212	36583
10	-	2553979	2517368	36612
--------------------------------------------------------------------------------
Block #79
Seq_id	Strand	Start	End	Length
1	-	2858273	2854247	4027
2	+	3698050	3702076	4027
3	+	2030074	2034100	4027
4	-	2169434	2165409	4026
5	+	3331027	3335053	4027
6	+	2200862	2204888	4027
7	+	103192	107218	4027
8	-	3441391	3437659	3733
9	+	2444363	2448095	3733
10	-	2107751	2103726	4026
--------------------------------------------------------------------------------
Block #80
Seq_id	Strand	Start	End	Length
1	-	4475374	4444819	30556
2	+	608529	639209	30681
3	+	3357366	3388054	30689
4	+	3765161	3795842	30682
5	+	108129	138801	30673
6	-	3622203	3591522	30682
7	-	1524358	1493677	30682
8	+	1946857	1977248	30392
9	+	3714578	3745226	30649
10	-	693402	662724	30679
--------------------------------------------------------------------------------
Block #81
Seq_id	Strand	Start	End	Length
1	-	3511425	3509945	1481
2	+	3146475	3147956	1482
3	+	1288902	1290383	1482
4	+	1688380	1689861	1482
5	+	2678944	2680425	1482
6	+	1315606	1317087	1482
7	+	3926000	3927481	1482
9	+	1618933	1620414	1482
10	-	2661767	2660287	1481
--------------------------------------------------------------------------------
Block #82
Seq_id	Strand	Start	End	Length
1	+	2205996	2210522	4527
2	-	4349048	4344380	4669
3	+	1646584	1651236	4653
4	-	3321983	3317404	4580
5	+	4047852	4052459	4608
6	-	2857665	2853086	4580
7	-	759831	755250	4582
8	-	2998237	2993667	4571
9	+	3058446	3063048	4603
10	+	1454338	1458936	4599
--------------------------------------------------------------------------------
Block #83
Seq_id	Strand	Start	End	Length
1	-	318333	290436	27898
2	-	1875119	1846896	28224
3	-	4201114	4172887	28228
4	+	2831628	2859855	28228
5	-	954130	925903	28228
6	+	177330	205549	28220
7	+	2787768	2815986	28219
8	+	854669	882389	27721
9	-	4468871	4440644	28228
10	-	4128168	4100470	27699
--------------------------------------------------------------------------------
Block #84
Seq_id	Strand	Start	End	Length
1	+	2138340	2178723	40384
2	-	4416975	4376447	40529
3	-	2665247	2624719	40529
4	-	3390078	3349579	40500
5	+	3981089	4021617	40529
6	-	2925695	2885459	40237
7	-	827853	787617	40237
8	-	3860527	3820736	39792
9	-	3335427	3295210	40218
10	+	1386265	1426565	40301
--------------------------------------------------------------------------------
Block #85
Seq_id	Strand	Start	End	Length
1	-	1220350	1198576	21775
2	+	521245	543003	21759
3	+	3269865	3291617	21753
4	+	3677699	3699457	21759
5	+	20628	42365	21738
6	+	3543526	3565252	21727
7	+	1445683	1467409	21727
8	+	155314	176768	21455
9	+	3627212	3648970	21759
10	-	780757	758999	21759
--------------------------------------------------------------------------------
Block #86
Seq_id	Strand	Start	End	Length
1	+	1585624	1616110	30487
2	+	2818466	2848973	30508
3	+	926735	957212	30478
4	+	1329213	1359755	30543
5	+	2317105	2347614	30510
6	+	1677847	1708337	30491
7	+	4288218	4318708	30491
8	+	2458560	2489030	30471
9	+	1280016	1310545	30530
10	-	3021922	2991381	30542
--------------------------------------------------------------------------------
Block #87
Seq_id	Strand	Start	End	Length
1	+	2623608	2633418	9811
2	-	3925849	3916040	9810
3	-	2259542	2249733	9810
4	+	1940356	1950166	9811
5	-	3560512	3550703	9810
6	-	2432272	2422226	10047
7	-	334598	324552	10047
8	-	3690734	3680718	10017
9	-	2686040	2676230	9811
10	+	1875417	1885227	9811
